SKU,Composite Item Name,Status,Combo Type,Mapped Item Name,Mapped Item SKU,Mapped Quantity
PKG_HME_PNWH,Feels Like Home Comfort Pack - White Pintuck,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Pure Pintuck-Classic White Twin XL Reversible Comforter,CMFT_TXL_PR_PNTCKWHT,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,2.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Pillow,PILLOW,2.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Memory Foam Twin XL Mattress Topper,BEDTPR_TXL_MEMFOAM,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_HME_PNWH_MEM,Feels Like Home Comfort Pack - White Pintuck - Memory Foam,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Willow Floral-Blue Mist Twin XL Reversible Comforter,CMFT_TXL_ST_BLUFLRL,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Blue Mist 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_LTBLU,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Pillow,PILLOW,2.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_HME_WFBL,Feels Like Home Comfort Pack - Willow Floral Blue Mist,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Willow Floral-Blue Mist Twin XL Reversible Comforter,CMFT_TXL_ST_BLUFLRL,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Blue Mist 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_LTBLU,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Bright White 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_WHT,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Pillow,PILLOW,2.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,White 6-piece towel set,6PCTWLST_WHT,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Twin XL White Micro Plush Blanket,PLSHBLNKT_TXL_WHT-O,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Memory Foam Twin XL Mattress Topper,BEDTPR_TXL_MEMFOAM,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Hanging Fabric Shelves,HNGSHLVS_GRY,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Over-the-Door Shoe Organizer,OTDSHORG_GRY,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKG_HME_WFBL_MEM,Feels Like Home Comfort Pack - Willow Floral Blue Mist - Memory Foam,active,Assembly,Moving Bag,MVNGBAGHNDL_CLR,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Black Plaid Twin XL Reversible Comforter and Black and Gray Sheet Sets,CMFT_TXL_ST_BLKPLDSHT-O,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Pillow,PILLOW,2.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,"Black 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_BLK-O,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Black Micro Plush Throw,PLSHTHRW_BLK-O,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Dish Set,DSHSET,1.0
PKGFL_CMP_PDBK,Follett Complete Pack - Black Plaid,active,Assembly,Untensil Set,UTNSLSET,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Blush Plaid Twin XL Reversible Comforter,CMFT_TXL_ST_BLSHPLD,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Blush 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_BLSH,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,White 3 Piece Sheet Set,SHSET_TXL_MB_WHT-O,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Pillow,PILLOW,2.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Gray Micro Plush Throw,PLSHTHRW_GRY-O,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Dish Set,DSHSET,1.0
PKGFL_CMP_PDLP,Follett Complete Pack - Blush Plaid,active,Assembly,Untensil Set,UTNSLSET,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Slate Twin XL Reversible Comforter,CMFT_TXL_ST_SLATE,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Slate 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_SLATE,2.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Pillow,PILLOW,2.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Gray Micro Plush Throw,PLSHTHRW_GRY-O,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Dish Set,DSHSET,1.0
PKGFL_CMP_HSGR,Follett Complete Pack - Harbor Slate,active,Assembly,Untensil Set,UTNSLSET,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Lavender Blush Twin XL Reversible Comforter,CMFT_TXL_ST_BLSHLAV,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Lavender 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_LAV,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Blush 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_BLSH,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Pillow,PILLOW,2.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Gray Micro Plush Throw,PLSHTHRW_GRY-O,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Dish Set,DSHSET,1.0
PKGFL_CMP_LVLP,Follett Complete Pack - Lavender Blush,active,Assembly,Untensil Set,UTNSLSET,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Navy Light Blue Twin XL Reversible Comforter,CMFT_TXL_ST_SKYBLNVY,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Light Blue 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_SKYBL,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Gray 3 Piece Sheet Set,SHSET_TXL_MB_GRY-O,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Pillow,PILLOW,2.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Gray Micro Plush Throw,PLSHTHRW_GRY-O,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Dish Set,DSHSET,1.0
PKGFL_CMP_NVLB,Follett Complete Pack - Navy Light Blue,active,Assembly,Untensil Set,UTNSLSET,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Palmer Stripe Twin XL Reversible Comforter,CMFT_TXL_ST_BLKSTRP-O,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Gray 3 Piece Sheet Set,SHSET_TXL_MB_GRY-O,2.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Pillow,PILLOW,2.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Black Micro Plush Throw,PLSHTHRW_BLK-O,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Dish Set,DSHSET,1.0
PKGFL_CMP_STBK,Follett Complete Pack - Palmer Stripe,active,Assembly,Untensil Set,UTNSLSET,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Pom Slate Twin XL Reversible Comforter,CMFT_TXL_PR_POMSLT-O,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Slate 3 Piece Twin XL Sheet Set,SHSET_TXL_MB_SLATE,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,White 3 Piece Sheet Set,SHSET_TXL_MB_WHT-O,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Pillow,PILLOW,2.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,"Gray 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_GRY,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Gray Micro Plush Throw,PLSHTHRW_GRY-O,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Twin XL Egg Crate Foam Bed Topper,BEDTPR_TXL_EGCRT,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Underbed Storage Bag,UBSTGBAG_GRY,2.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Desk Fan,DESKFAN_WHT,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Clip Light,CLIPLGHT_WHT,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Dish Set,DSHSET,1.0
PKGFL_CMP_PMGR,Follett Complete Pack - Pom Slate,active,Assembly,Untensil Set,UTNSLSET,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Black Plaid Twin XL Reversible Comforter and Black and Gray Sheet Sets,CMFT_TXL_ST_BLKPLDSHT-O,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Pillow,PILLOW,2.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Twin XL Mattress Pad,MATPAD_TXL,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,"Black 6 Piece Towel Set (2 Bath, 2 Hand, 2 Wash)",6PCTWLST_BLK-O,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Shower Caddy,SHWRCDY_BLK,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Laundry Bag,LNDRYBAG_GRY,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Gray Bath Sheet,BTHSHT_GRY-O,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Twin XL Gray Micro Plush Blanket,PLSHBLNKT_TXL_GRY,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Twin XL Mattress Protector,MATPRT_TXL-D,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Black Micro Plush Throw,PLSHTHRW_BLK-O,1.0
PKGFL_DLX_PDBK,Follett Deluxe Pack - Black Plaid,active,Assembly,Bedside Caddy,BDCADDY_GRY-O,1.0
PKGFL_DLX_PDLP,Follett Deluxe Pack - Blush Plaid,active,Assembly,Blush Plaid Twin XL Reversible Comforter,CMFT_TXL_ST_BLSHPLD,1.0
